source_year,asset,label,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state
2025,BTC,2025_17k,dio_06s7,187,3,field_stabil,64,0.011297440423654015,0.766571953125,0.1439590625,0.750889421875,0.8850905,57,0.010061782877316858,0.7700503157894737,0.14914308771929824,0.906752298245614,0.9598318421052631,66,0.011652542372881356,0.7705120303030303,0.14761063636363636,0.8926868636363636,0.9604985303030302,0.00035510194922734085,0.14179744176136366,0.07540803030303023,0.003651573863636348,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,BTC,2025_17k,dio_06er,181,3,field_stabil,62,0.010944395410414828,0.7716766935483871,0.14066082258064516,0.7369545483870967,0.8802765483870968,41,0.007237422771403354,0.7738434146341463,0.14692253658536586,0.8969418292682926,0.9555664634146341,78,0.013771186440677966,0.7764647435897436,0.14372129487179486,0.8795999615384614,0.9553850384615384,0.002826791030263138,0.1426454131513647,0.07510849007444165,0.003060472291149696,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,BTC,2025_17k,dio_1q85,176,3,field_stabil,60,0.01059135039717564,0.7409293666666666,0.17805498333333333,0.7470166500000001,0.8787625,62,0.010944395410414828,0.745990935483871,0.1827948064516129,0.901304564516129,0.9558339838709677,54,0.009533898305084746,0.7476240555555556,0.18165625925925927,0.9103452037037038,0.9622110555555556,-0.0010574520920908943,0.1633285537037037,0.08344855555555564,0.003601275925925934,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,BTC,2025_17k,dio_0g2r,163,3,field_stabil,55,0.009708737864077669,0.7423544727272727,0.16736054545454546,0.7154097818181818,0.8682308909090909,61,0.010767872903795234,0.7450214918032787,0.17401734426229507,0.8929926885245902,0.9530401967213115,47,0.008298022598870056,0.7480539787234043,0.17132904255319148,0.906440914893617,0.9606315531914894,-0.0014107152652076127,0.19103113307543518,0.09240066228239852,0.003968497098646023,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,BTC,2025_17k,dio_0tay,154,3,field_stabil,51,0.009002647837599295,0.753302294117647,0.16208117647058823,0.7300456274509803,0.8715299411764706,48,0.008473080317740512,0.7566815625,0.16797150000000002,0.8982136875000001,0.9551691041666667,55,0.00971045197740113,0.7591069454545454,0.16561043636363637,0.9005395636363637,0.9612403818181818,0.0007078041398018362,0.17049393618538333,0.08971044064171119,0.0035292598930481422,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,BTC,2025_17k,dio_0nlj,151,3,field_stabil,61,0.010767872903795234,0.7735419344262295,0.13677003278688524,0.7455394098360656,0.881384737704918,46,0.008120035304501325,0.7779070217391305,0.14221980434782608,0.9095898913043479,0.959645,44,0.007768361581920904,0.7765010681818182,0.14469002272727274,0.9237127954545454,0.9658496363636363,-0.00299951132187433,0.17817338561847984,0.08446489865871831,0.007919989940387506,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,BTC,2025_17k,dio_1r55,144,3,field_stabil,47,0.008296557811120918,0.7522650638297873,0.16290563829787236,0.6864472340425531,0.8553786170212766,31,0.005472197705207414,0.7522873870967742,0.17550103225806452,0.9040619354838709,0.9535790967741936,66,0.011652542372881356,0.756191303030303,0.16943928787878787,0.8653598484848485,0.9495697575757576,0.003355984561760438,0.17891261444229534,0.09419114055448097,0.006533649580915513,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,BTC,2025_17k,dio_09bn,139,3,field_stabil,39,0.006884377758164166,0.7632620769230769,0.14706576923076925,0.6878979230769231,0.8488761538461538,52,0.009179170344218888,0.7678611730769231,0.15445936538461538,0.9048882500000001,0.9533480576923077,48,0.00847457627118644,0.7688125625,0.15486427083333335,0.9133859166666666,0.9619363333333334,0.001590198513022275,0.22548799358974347,0.11306017948717961,0.007798501602564095,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,BTC,2025_17k,dio_169a,139,3,field_stabil,51,0.009002647837599295,0.734146294117647,0.18780064705882352,0.7272101960784313,0.8690833137254902,50,0.0088261253309797,0.7382626600000001,0.19377935999999998,0.91022098,0.95670056,38,0.006709039548022599,0.7381118421052631,0.19402452631578945,0.9268153421052632,0.9657232105263158,-0.002293608289576696,0.19960514602683188,0.09663989680082563,0.006223879256965936,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,BTC,2025_17k,dio_1u5i,134,3,field_stabil,43,0.007590467784642542,0.7578904418604652,0.14733481395348835,0.697872,0.8570684418604652,46,0.008120035304501325,0.7602948913043478,0.15520684782608696,0.9036482391304348,0.9560314347826087,45,0.007944915254237288,0.7601722222222221,0.15602588888888888,0.9132986222222222,0.9637424,0.0003544474695947458,0.2154266222222222,0.10667395813953484,0.008691074935400528,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,BTC,2025_17k,dio_1gp2,131,3,field_stabil,30,0.00529567519858782,0.7403239666666667,0.16530116666666667,0.6189567,0.8159867,55,0.009708737864077669,0.7446954909090909,0.17323325454545455,0.8675880181818182,0.9417127636363636,46,0.008121468926553672,0.7466095869565217,0.1731368695652174,0.9007899347826087,0.9576317608695651,0.0028257937279658517,0.2818332347826087,0.1416450608695652,0.007835702898550734,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,BTC,2025_17k,dio_04uf,122,3,field_stabil,36,0.006354810238305384,0.729104,0.18607758333333335,0.6557512222222222,0.8329905277777778,47,0.008296557811120918,0.7334871914893617,0.19270925531914893,0.8970304468085107,0.949255659574468,39,0.006885593220338983,0.7340464871794872,0.19365879487179485,0.9256361282051282,0.9624695641025641,0.000530782982033599,0.26988490598290604,0.1294790363247863,0.007581211538461502,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,BTC,2025_17k,dio_1492,119,3,field_stabil,39,0.006884377758164166,0.7713388974358975,0.13692097435897435,0.6801246666666666,0.8471742307692307,49,0.008649602824360106,0.7747936530612245,0.1440275918367347,0.8930239795918368,0.952285224489796,31,0.0054731638418079095,0.7746638064516129,0.14619206451612904,0.9295376451612903,0.9667000322580646,-0.0014112139163562562,0.24941297849462374,0.11952580148883385,0.009271090157154688,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,BTC,2025_17k,dio_0z9t,118,3,field_stabil,41,0.007237422771403354,0.7511670975609757,0.16449275609756098,0.6794233658536586,0.8488254390243902,25,0.00441306266548985,0.75500508,0.17224012,0.8945293200000001,0.9478273199999999,52,0.009180790960451978,0.756228576923077,0.17205490384615382,0.8956925384615384,0.9549838269230769,0.001943368189048624,0.2162691726078798,0.1061583878986867,0.007562147748592846,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,BTC,2025_17k,dio_19pg,115,3,field_stabil,38,0.006707855251544572,0.7344790789473684,0.17704292105263156,0.6819491842105263,0.8462766315789474,44,0.007766990291262136,0.7377820681818182,0.18557888636363637,0.9056183636363637,0.953349,33,0.005826271186440678,0.7395838484848485,0.1842637878787879,0.9137673030303031,0.9612485454545455,-0.000881584065103894,0.23181811881977676,0.11497191387559813,0.00722086682615633,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,BTC,2025_17k,dio_06jk,113,3,field_stabil,39,0.006884377758164166,0.745660282051282,0.1692091282051282,0.669033358974359,0.8428909487179487,33,0.005825242718446602,0.7500260909090909,0.17831878787878788,0.8919367575757576,0.9478571212121213,41,0.0072387005649717515,0.7504385365853659,0.17771636585365855,0.896457780487805,0.954209512195122,0.0003543228068075858,0.227424421513446,0.11131856347717328,0.008507237648530341,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,BTC,2025_17k,dio_1jc2,110,3,field_stabil,32,0.005648720211827008,0.7692128125,0.13276840625,0.6412135625000001,0.827747375,46,0.008120035304501325,0.7761849347826086,0.1389450652173913,0.8934975434782608,0.9504552391304348,32,0.005649717514124294,0.77477546875,0.14217634375,0.92719321875,0.96558471875,9.973022972861387e-07,0.28597965625,0.13783734375,0.009407937499999991,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,BTC,2025_17k,dio_10dv,109,3,field_stabil,35,0.00617828773168579,0.7586123714285714,0.15521868571428574,0.6536961142857143,0.8332407142857143,27,0.004766107678729038,0.7642067407407408,0.16188781481481482,0.8908004074074074,0.9455731481481481,47,0.008298022598870056,0.7668564468085107,0.1600085744680851,0.8992759787234043,0.9560948085106383,0.002119734867184266,0.24557986443768998,0.122854094224924,0.004789888753799376,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,BTC,2025_17k,dio_17db,109,3,field_stabil,38,0.006707855251544572,0.7192085526315789,0.20196255263157895,0.6839195526315789,0.8453581578947368,32,0.005648720211827008,0.723512375,0.209292,0.91268778125,0.95442653125,39,0.006885593220338983,0.725230282051282,0.20904620512820513,0.9209375641025641,0.9610194102564102,0.00017773796879441087,0.23701801147098522,0.11566125236167346,0.0070836524966261805,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,BTC,2025_17k,dio_0jkk,108,3,field_stabil,47,0.008296557811120918,0.7151226595744681,0.2015378085106383,0.6920938510638297,0.855752255319149,36,0.006354810238305384,0.7236588611111111,0.20335994444444444,0.8988380833333333,0.9518715277777778,25,0.004413841807909605,0.72163552,0.20674240000000002,0.91487968,0.959592,-0.0038827160032113136,0.22278582893617027,0.103839744680851,0.005204591489361726,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,SOL,2025_17k,dio_104t,1122,3,field_stabil,393,0.06937334510150044,0.7548960279898219,0.16147139185750636,0.7990049083969466,0.9299036870229008,331,0.05842894969108561,0.7554026767371601,0.1644437250755287,0.8432287401812689,0.9501564320241692,398,0.0702683615819209,0.7555883819095477,0.16362936432160805,0.837148,0.9495614773869347,0.0008950164804204658,0.0381430916030534,0.019657790364033922,0.0021579724641016818,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_155c,820,3,field_stabil,270,0.04766107678729038,0.7488312777777778,0.17177810000000002,0.7969610592592592,0.9238145777777778,241,0.042541924095322155,0.750015203319502,0.17371197925311205,0.8466126763485478,0.9492065228215767,309,0.05455508474576271,0.7506099417475728,0.17257629773462782,0.8393993236245955,0.9486575825242719,0.00689400795847233,0.042438264365336265,0.024843004746494146,0.0007981977346278035,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_0m9z,700,3,field_stabil,225,0.03971756398940865,0.739989568888889,0.1804599288888889,0.7967664755555556,0.9207368177777778,230,0.04060017652250662,0.7422902913043478,0.18300425217391303,0.8526197826086956,0.9495344391304348,245,0.043255649717514125,0.742355575510204,0.18268139183673468,0.8482434408163266,0.9498370775510204,0.003538085728105475,0.05147696526077106,0.0291002597732426,0.0022214629478457815,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_0l7p,639,3,field_stabil,241,0.042541924095322155,0.7614277676348549,0.15046969709543567,0.7984128630705394,0.926077755186722,177,0.031244483671668138,0.7646515988700565,0.15364940112994352,0.8603043389830508,0.9547696836158193,221,0.0390183615819209,0.7642134162895927,0.15339262895927602,0.8552637828054298,0.9545221764705882,-0.003523562513401253,0.056850919734890426,0.02844442128386626,0.00292293186384035,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_0h9h,451,3,field_stabil,139,0.024536628420123566,0.758774035971223,0.15662956115107912,0.7920163597122302,0.913749928057554,161,0.028420123565754633,0.7606408447204969,0.15915762732919256,0.8721625093167701,0.9552107080745342,151,0.026659604519774012,0.7609773841059603,0.15862126490066225,0.8735392516556292,0.9562766490066225,0.0021229760996504463,0.08152289194339901,0.04252672094906851,0.001991703749583129,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_14wj,358,3,field_stabil,119,0.021006178287731686,0.7670964789915966,0.14283542857142859,0.7866104117647059,0.9103293193277311,112,0.01977052074139453,0.7683323303571428,0.1485305357142857,0.8832971696428571,0.9579807053571429,127,0.022422316384180793,0.7699727401574804,0.14631599212598426,0.8684928267716536,0.9562717007874015,0.0014161380964491065,0.0818824150069477,0.045942381459670445,0.0034805635545556712,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_00ly,321,3,field_stabil,104,0.018358340688437776,0.7599330384615384,0.15414378846153848,0.7783827884615384,0.9037246153846153,114,0.020123565754633716,0.7634556578947369,0.15739844736842104,0.8854033859649123,0.9558414561403509,103,0.01818502824858757,0.7625761747572815,0.15887558252427184,0.891471786407767,0.9599879611650486,-0.00017331243985020672,0.11308899794622862,0.05626334578043324,0.004731794062733358,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_1lsu,305,3,field_stabil,117,0.0206531332744925,0.7457108205128204,0.17180491452991453,0.7839059145299145,0.9054017264957265,89,0.015710503089143867,0.7512900337078652,0.17426358426966293,0.8909755056179774,0.9563700337078652,99,0.017478813559322032,0.7506584949494949,0.17479941414141414,0.8829230909090909,0.9560112323232323,-0.0031743197151704663,0.0990171763791764,0.050609505827505785,0.0029944996114996125,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_17ct,284,3,field_stabil,85,0.01500441306266549,0.753590305882353,0.16634961176470586,0.7749717176470589,0.8949122705882353,97,0.01712268314210062,0.7570022577319588,0.16969703092783506,0.8849703402061856,0.953003381443299,102,0.018008474576271187,0.756336637254902,0.1720546666666667,0.8864419215686274,0.9574474901960784,0.0030040615136056967,0.11147020392156859,0.06253521960784314,0.0057050549019608265,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_0oc3,268,3,field_stabil,93,0.01641659311562224,0.7316745376344086,0.18891882795698925,0.7736273655913979,0.8999423225806452,72,0.012709620476610768,0.7346014722222223,0.19576441666666666,0.8941604722222222,0.9585419583333334,103,0.01818502824858757,0.7379010097087378,0.1923492718446602,0.8788262815533981,0.9572438446601941,0.0017684351329653285,0.10519891596200026,0.05730152207954886,0.003430443887670942,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_0pz6,261,3,field_stabil,86,0.015180935569285084,0.763621058139535,0.15046074418604652,0.7742371627906977,0.8981414186046511,97,0.01712268314210062,0.7692347628865979,0.1540177525773196,0.8850827216494845,0.9556628350515465,78,0.013771186440677966,0.769450782051282,0.15471443589743591,0.9070888333333332,0.9638628333333334,-0.001409749128607118,0.13285167054263558,0.06572141472868231,0.004253691711389396,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_1ewh,219,3,field_stabil,68,0.012003530450132392,0.7428941323529412,0.16730714705882355,0.7500701176470588,0.8862407352941176,81,0.014298323036187114,0.749111061728395,0.17263372839506175,0.8982523827160493,0.9580222098765433,70,0.012358757062146893,0.7491869,0.17358917142857141,0.9018380857142857,0.9627497428571429,0.00035522661201450173,0.15176796806722692,0.07650900756302526,0.006282024369747868,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_06s7,210,3,field_stabil,40,0.00706090026478376,0.7644314,0.14226955000000002,0.679510525,0.8480226249999999,97,0.01712268314210062,0.7692647010309278,0.14792351546391752,0.8813118865979381,0.9517351855670103,73,0.012888418079096044,0.7712742739726027,0.14770206849315068,0.9068146575342465,0.9639840136986302,0.005827517814312284,0.22730413253424653,0.11596138869863026,0.0054325184931506565,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,SOL,2025_17k,dio_00ja,197,3,field_stabil,54,0.009532215357458075,0.7328055555555556,0.18015874074074073,0.7201022777777778,0.8698887222222221,78,0.013768755516328331,0.736249641025641,0.184783,0.8738179230769231,0.9489935897435898,65,0.011475988700564972,0.7364290923076923,0.18657544615384616,0.9074248,0.9609400307692307,0.0019437733431068964,0.18732252222222223,0.0910513085470086,0.0064167054131054335,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_0obq,192,3,field_stabil,73,0.012886142983230361,0.7416324931506849,0.17655690410958905,0.7644243561643836,0.8902768904109588,53,0.009355692850838482,0.7448895660377358,0.18260818867924528,0.9170336226415093,0.9609835094339622,66,0.011652542372881356,0.745832696969697,0.1813120606060606,0.9059274545454545,0.962472196969697,-0.0012336006103490053,0.1415030983810709,0.07219530655873818,0.004755156496471541,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_06er,174,3,field_stabil,83,0.014651368049426301,0.768607313253012,0.14122226506024096,0.7565049518072289,0.8941648554216868,28,0.004942630185348632,0.7752546785714286,0.14767764285714285,0.9183641428571429,0.9605608928571429,63,0.011122881355932203,0.7757102698412698,0.14577712698412698,0.8902479206349206,0.9588037301587301,-0.003528486693494098,0.13374296882769177,0.06463887473704333,0.004554861923886017,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_1q85,174,3,field_stabil,57,0.010061782877316858,0.7421234385964912,0.17687319298245616,0.735917947368421,0.8746788771929824,60,0.01059135039717564,0.7447248833333333,0.18398661666666666,0.9048830333333334,0.9569626999999999,57,0.010063559322033898,0.7464145263157895,0.18360242105263158,0.9130345789473684,0.9617947368421053,1.7764447170394437e-06,0.17711663157894741,0.08711585964912283,0.006729228070175425,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_0dd2,170,3,field_stabil,81,0.014298323036187114,0.7610525185185185,0.15365401234567902,0.7620393456790123,0.8947970864197532,27,0.004766107678729038,0.7655162962962963,0.16113048148148149,0.9197394444444446,0.963443074074074,62,0.010946327683615819,0.7649601290322581,0.15955187096774193,0.8987809032258064,0.9611390161290322,-0.003351995352571295,0.13674155754679407,0.06634192970927899,0.005897858622062907,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_1kpz,165,3,field_stabil,46,0.008120035304501325,0.7649407173913043,0.14217717391304346,0.7155245652173913,0.8629341304347825,61,0.010767872903795234,0.7693408360655738,0.14848859016393445,0.8987721967213114,0.9547985573770491,58,0.010240112994350282,0.770349224137931,0.1482370344827586,0.906788,0.9618547758620689,0.002120077689848957,0.19126343478260877,0.0989206454272864,0.006059860569715136,anschlussfaehige_oberflaeche,,,,,,,,,,
2025,SOL,2025_17k,dio_09bn,150,3,field_stabil,46,0.008120035304501325,0.7624448695652173,0.14593558695652173,0.702273152173913,0.859753652173913,51,0.009002647837599295,0.7681790196078431,0.15472496078431372,0.8995633137254903,0.9529641764705883,53,0.009357344632768362,0.7706413962264151,0.15211443396226415,0.9078127735849056,0.9615684716981132,0.0012373093282670375,0.2055396214109927,0.10181481952420024,0.006178847005742422,kernfamilie_mit_feldzeitverdichtung,,,,,,,,,,
2025,SOL,2025_17k,dio_0tay,148,3,field_stabil,54,0.009532215357458075,0.7521090370370371,0.16029661111111113,0.7221297407407408,0.8718848333333333,43,0.007590467784642542,0.7579153720930233,0.16715986046511627,0.9081276279069769,0.956964488372093,51,0.009004237288135594,0.7585000392156862,0.1674242156862745,0.9147382941176471,0.9640903333333334,-0.0005279780693224819,0.1926085533769063,0.09220550000000005,0.007127604575163371,anschlussfaehige_oberflaeche,,,,,,,,,,
