preview_symbol,field_function_class,field_function_variant,field_function_confidence,depth_score,depth_state,world_count,count,avg_afterimage,avg_recurrence,avg_rekopplung,avg_strain,avg_sensory_coupling,last_world,world_binding_quality,world_binding_confidence,real_world_count,null_world_count,synthetic_world_count,real_observation_share,null_observation_share,synthetic_observation_share,worlds,effects,passive_only,influences_action,is_gate,is_motoric
dio_mcm_episode_0bygq81,active_recoupling,compact_carried_recoupling,0.740256,0.847769,multiworld_depth_seed,20,177,0.799658,0.869807,0.722029,0.162628,0.854411,MB_COUNTER_QUIET_SOL2025,realworld_bound,0.931262,19,1,0,0.988701,0.011299,0.0,FOLLOW_EQ10K_XRP_2024_5M:53; FOLLOW_EQ10K_DOGE_2024_5M:30; REAL_TIME_2023_SOL_ALTSEQ_A:13; FOLLOW_XRP_2024_5M_2000:11; QUIET_NEAR_PAXG2025_1H:11; FOLLOW_EQ10K_PAXG_2024_5M:10; FOLLOW_DOGE_2024_5M_2000:9; REAL_FOLLOW_XRP_6000:8,stabil:177,1,0,0,0
dio_mcm_episode_094f7up,active_recoupling,compact_carried_recoupling,0.705817,0.844479,multiworld_depth_seed,15,73,0.784891,0.855318,0.727411,0.155162,0.868793,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.924793,14,1,0,0.986301,0.013699,0.0,FOLLOW_EQ10K_XRP_2024_5M:25; FOLLOW_EQ10K_PAXG_2024_5M:7; QUIET_NEAR_PAXG2025_1H:6; FOLLOW_XRP_2024_5M_2000:5; REAL_FOLLOW_PAXG_6000:5; FOLLOW_EQ10K_DOGE_2024_5M:4; REAL_TIME_2023_SOL_ALTSEQ_A:4; BTC_FIELD_QUIET_05:3,stabil:73,1,0,0,0
dio_mcm_episode_0vidg3n,active_recoupling,compact_carried_recoupling,0.691558,0.84445,multiworld_depth_seed,10,38,0.799512,0.844945,0.725675,0.159621,0.869799,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.894082,9,1,0,0.921053,0.078947,0.0,FOLLOW_EQ10K_XRP_2024_5M:12; FOLLOW_EQ10K_PAXG_2024_5M:6; BTC_LONG_2024_5M_QUIET:3; FOLLOW_XRP_2024_5M_2000:3; REAL_FOLLOW_BTC_6000:3; REAL_FOLLOW_XRP_6000:3; REAL_TIME_2024_XRP:3; WB_NULL_BTC_SHUFFLE_10K:3,stabil:38,1,0,0,0
dio_mcm_episode_0o47ti3,active_recoupling,compact_carried_recoupling,0.677853,0.842024,multiworld_depth_seed,7,20,0.793919,0.85725,0.717971,0.166052,0.845984,WB_REAL_BTC_2024_10K,realworld_bound,0.926464,7,0,0,1.0,0.0,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:6; PAXG_1846_A:3; REAL_FOLLOW_DOGE_6000:3; REAL_FOLLOW_XRP_6000:3; REAL_TIME_2024_PAXG:3; REAL_TIME_2024_BTC_5M:1; WB_REAL_BTC_2024_10K:1,stabil:20,1,0,0,0
dio_mcm_episode_1xlv7yw,active_recoupling,compact_carried_recoupling,0.689837,0.841667,multiworld_depth_seed,12,30,0.790663,0.838404,0.726776,0.160109,0.870161,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.898744,11,1,0,0.933333,0.066667,0.0,FOLLOW_EQ10K_PAXG_2024_5M:6; BTC_LONG_2024_5M_QUIET:3; FOLLOW_EQ10K_XRP_2024_5M:3; FOLLOW_XRP_2024_5M_2000:3; REAL_FOLLOW_XRP_6000:3; REAL_TIME_2024_XRP:3; PAXG_1846_A:2; REAL_FOLLOW_BTC_6000:2,stabil:30,1,0,0,0
dio_mcm_episode_14xx81a,active_recoupling,compact_carried_recoupling,0.777388,0.838924,multiworld_depth_seed,8,1193,0.770271,0.84796,0.725265,0.159161,0.863262,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.939841,8,0,0,1.0,0.0,0.0,REAL_FOLLOW_PAXG_6000:835; REAL_TIME_2024_SOL_ALTSEQ_A:155; PAXG_1846_A:100; BTC_LONG_2025_5M_QUIET:31; MB_COUNTER_QUIET_BTC2025:31; QUIET_NEAR_BTC_1869:31; REAL_TIME_2024_BTC_5M:5; WB_REAL_BTC_2024_10K:5,stabil:1193,1,0,0,0
dio_mcm_episode_05upp98,active_recoupling,compact_carried_recoupling,0.747764,0.838605,multiworld_depth_seed,22,195,0.780778,0.853114,0.71781,0.166246,0.847344,MB_COUNTER_QUIET_SOL2025,realworld_bound,0.917585,21,1,0,0.958974,0.041026,0.0,FOLLOW_EQ10K_XRP_2024_5M:38; FOLLOW_EQ10K_DOGE_2024_5M:28; REAL_TIME_2023_SOL_ALTSEQ_A:17; FOLLOW_XRP_2024_5M_2000:15; QUIET_NEAR_PAXG2025_1H:12; FOLLOW_EQ10K_PAXG_2024_5M:11; REAL_FOLLOW_XRP_6000:10; FOLLOW_DOGE_2024_5M_2000:8,stabil:195,1,0,0,0
dio_mcm_episode_0iwh9d2,active_recoupling,compact_carried_recoupling,0.777853,0.83643,multiworld_depth_seed,26,15632,0.765577,0.842157,0.724437,0.159413,0.86232,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.938866,25,1,0,0.998657,0.001343,0.0,REAL_FOLLOW_PAXG_6000:2831; PAXG_1846_A:2460; FOLLOW_EQ10K_PAXG_2024_5M:1844; FOLLOW_EQ10K_DOGE_2024_5M:852; BTC_LONG_2025_5M_QUIET:742; MB_COUNTER_QUIET_BTC2025:742; QUIET_NEAR_BTC_1869:742; REAL_FOLLOW_XRP_6000:649,stabil:15632,1,0,0,0
dio_mcm_episode_0s2q227,active_recoupling,compact_carried_recoupling,0.676905,0.835875,multiworld_depth_seed,11,27,0.810315,0.830835,0.710148,0.175262,0.831814,WB_REAL_BTC_2024_10K,realworld_bound,0.925224,11,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_XRP_2024_5M:11; FOLLOW_DOGE_2024_5M_2000:3; FOLLOW_EQ10K_DOGE_2024_5M:2; REAL_FOLLOW_SOL_6000:2; REAL_TIME_2024_BTC_5M:2; WB_REAL_BTC_2024_10K:2; BTC_10K_A:1; FOLLOW_XRP_2024_5M_2000:1,stabil:27,1,0,0,0
dio_mcm_episode_0vig3jz,active_recoupling,compact_carried_recoupling,0.776729,0.834409,multiworld_depth_seed,12,14642,0.764515,0.838693,0.722251,0.160989,0.857007,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.93542,11,1,0,0.992009,0.007991,0.0,REAL_TIME_2024_PAXG:2836; WB_REAL_BTC_2024_10K:2306; REAL_TIME_2024_BTC_5M:2302; REAL_TIME_2024_SOL_ALTSEQ_A:1855; REAL_FOLLOW_PAXG_6000:1748; PAXG_1846_A:1722; QUIET_NEAR_PAXG2024_1H:723; REAL_FOLLOW_BTC_6000:713,stabil:14642,1,0,0,0
dio_mcm_episode_14pd6eb,active_recoupling,compact_carried_recoupling,0.762211,0.833292,multiworld_depth_seed,23,230,0.768961,0.842893,0.716001,0.167607,0.844596,MB_COUNTER_QUIET_SOL2025,realworld_bound,0.915659,22,1,0,0.952174,0.047826,0.0,FOLLOW_EQ10K_XRP_2024_5M:42; FOLLOW_EQ10K_DOGE_2024_5M:33; FOLLOW_XRP_2024_5M_2000:19; REAL_TIME_2023_SOL_ALTSEQ_A:14; FOLLOW_EQ10K_PAXG_2024_5M:13; QUIET_NEAR_PAXG2025_1H:12; WB_NULL_BTC_SHUFFLE_10K:11; REAL_FOLLOW_XRP_6000:10,stabil:230,1,0,0,0
dio_mcm_episode_1chjpo0,active_recoupling,compact_carried_recoupling,0.686687,0.833123,multiworld_depth_seed,7,17,0.773865,0.817843,0.724631,0.154366,0.866475,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.926098,7,0,0,1.0,0.0,0.0,BTC_LONG_2025_5M_QUIET:3; MB_COUNTER_QUIET_BTC2025:3; QUIET_NEAR_BTC_1869:3; REAL_FOLLOW_PAXG_6000:3; REAL_TIME_2024_BTC_5M:2; WB_REAL_BTC_2024_10K:2; REAL_TIME_2024_SOL_ALTSEQ_A:1,stabil:17,1,0,0,0
dio_mcm_episode_0y7hhur,active_recoupling,compact_carried_recoupling,0.68681,0.831421,multiworld_depth_seed,10,21,0.76283,0.825089,0.7224,0.157041,0.85992,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.925809,10,0,0,1.0,0.0,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:5; REAL_TIME_2024_BTC_5M:4; WB_REAL_BTC_2024_10K:4; PAXG_1846_A:2; BTC_LONG_2025_5M_QUIET:1; MB_COUNTER_QUIET_BTC2025:1; QUIET_NEAR_BTC_1869:1; REAL_FOLLOW_PAXG_6000:1,stabil:21,1,0,0,0
dio_mcm_episode_13nf5kn,active_recoupling,compact_carried_recoupling,0.703928,0.831039,multiworld_depth_seed,6,60,0.76191,0.817954,0.725753,0.150568,0.862512,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.928137,6,0,0,1.0,0.0,0.0,BTC_10K_A:36; BTC_STRESS_2025_5M:9; QUIET_NEAR_PAXG2025_1H:9; BTC_LONG_2025_5M_QUIET:2; MB_COUNTER_QUIET_BTC2025:2; QUIET_NEAR_BTC_1869:2,stabil:60,1,0,0,0
dio_mcm_episode_0icnf2v,active_recoupling,compact_carried_recoupling,0.777817,0.826853,multiworld_depth_seed,43,109214,0.748594,0.824767,0.716782,0.16246,0.85497,MB_COUNTER_QUIET_SOL2025,realworld_bound,0.904507,42,1,0,0.924497,0.075503,0.0,WB_NULL_BTC_SHUFFLE_10K:8246; REAL_TIME_2023_SOL_ALTSEQ_A:6873; FOLLOW_DOGE_2024_5M_2000:6679; REAL_FOLLOW_DOGE_6000:6538; FOLLOW_XRP_2024_5M_2000:6192; REAL_FOLLOW_BTC_6000:5866; BTC_10K_A:5850; SOL_10K_A:5602,stabil:109214,1,0,0,0
dio_mcm_episode_12tgchq,active_recoupling,compact_carried_recoupling,0.776377,0.826206,multiworld_depth_seed,30,34591,0.753951,0.820654,0.71707,0.164829,0.849316,MB_COUNTER_QUIET_SOL2025,realworld_bound,0.935667,29,1,0,0.996039,0.003961,0.0,FOLLOW_EQ10K_DOGE_2024_5M:4715; FOLLOW_EQ10K_XRP_2024_5M:4040; FOLLOW_EQ10K_PAXG_2024_5M:2812; SOL_10K_A:2722; REAL_FOLLOW_XRP_6000:2518; REAL_FOLLOW_SOL_6000:2256; REAL_TIME_2024_SOL_ALTSEQ_A:2172; BTC_10K_A:1848,stabil:34591,1,0,0,0
dio_mcm_episode_1fdlu6e,active_recoupling,compact_carried_recoupling,0.776552,0.824417,multiworld_depth_seed,13,3558,0.752214,0.814995,0.716748,0.163689,0.847517,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.937112,13,0,0,1.0,0.0,0.0,REAL_TIME_2024_BTC_5M:1010; WB_REAL_BTC_2024_10K:1006; QUIET_NEAR_PAXG2024_1H:715; REAL_FOLLOW_BTC_6000:285; REAL_FOLLOW_XRP_6000:154; REAL_TIME_2024_SOL_ALTSEQ_A:145; REAL_FOLLOW_DOGE_6000:129; REAL_TIME_2024_PAXG:53,stabil:3558,1,0,0,0
dio_mcm_episode_01h2hhh,active_recoupling,compact_carried_recoupling,0.695691,0.820505,multiworld_depth_seed,8,20,0.722363,0.798814,0.727898,0.152873,0.876282,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.903088,7,1,0,0.95,0.05,0.0,FOLLOW_EQ10K_DOGE_2024_5M:4; FOLLOW_EQ10K_XRP_2024_5M:4; BTC_LONG_2024_5M_QUIET:3; REAL_TIME_2024_SOL_ALTSEQ_A:3; FOLLOW_EQ10K_PAXG_2024_5M:2; PAXG_1846_A:2; REAL_FOLLOW_XRP_6000:1; WB_NULL_BTC_SHUFFLE_10K:1,stabil:20,1,0,0,0
dio_mcm_episode_0uohah2,milieu_island,quiet_deep_recoupling,0.707777,0.815374,multiworld_depth_seed,3,47,0.83227,0.910044,0.727778,0.156624,0.862215,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.756494,2,1,0,0.978723,0.021277,0.0,REAL_FOLLOW_BTC_6000:41; REAL_TIME_2024_PAXG:5; WB_NULL_BTC_SHUFFLE_10K:1,stabil:47,1,0,0,0
dio_mcm_episode_08g2xgt,milieu_island,quiet_deep_recoupling,0.67605,0.810279,multiworld_depth_seed,3,5,0.832831,0.88362,0.729492,0.150984,0.859885,WB_NULL_BTC_SHUFFLE_10K,mixed_binding,0.566224,2,1,0,0.4,0.6,0.0,WB_NULL_BTC_SHUFFLE_10K:3; REAL_FOLLOW_BTC_6000:1; REAL_TIME_2024_PAXG:1,stabil:5,1,0,0,0
dio_mcm_episode_0v9h8bc,active_recoupling,compact_carried_recoupling,0.685339,0.808889,multiworld_depth_seed,7,16,0.720758,0.781305,0.712384,0.169348,0.840265,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.839047,6,1,0,0.8125,0.1875,0.0,REAL_TIME_2024_BTC_5M:3; WB_NULL_BTC_SHUFFLE_10K:3; WB_REAL_BTC_2024_10K:3; BTC_10K_A:2; FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; REAL_TIME_2024_SOL_ALTSEQ_A:1,stabil:16,1,0,0,0
dio_mcm_episode_1j0qf7r,milieu_island,quiet_deep_recoupling,0.601177,0.803804,multiworld_depth_seed,4,4,0.698441,0.757813,0.720774,0.155161,0.865182,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.828849,4,0,0,1.0,0.0,0.0,BTC_LONG_2025_5M_QUIET:1; MB_COUNTER_QUIET_BTC2025:1; PAXG_1846_A:1; QUIET_NEAR_BTC_1869:1,stabil:4,1,0,0,0
dio_mcm_episode_0goqj8y,active_recoupling,compact_carried_recoupling,0.676298,0.803748,multiworld_depth_seed,10,14,0.712926,0.792423,0.69962,0.184468,0.812826,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.919356,10,0,0,1.0,0.0,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:4; REAL_TIME_2024_PAXG:2; BTC_LONG_2025_5M_QUIET:1; MB_COUNTER_QUIET_BTC2025:1; PAXG_1846_A:1; QUIET_NEAR_BTC_1869:1; REAL_FOLLOW_DOGE_6000:1; REAL_FOLLOW_XRP_6000:1,stabil:14,1,0,0,0
dio_mcm_episode_0flz7zv,active_recoupling,compact_carried_recoupling,0.691937,0.80095,multiworld_depth_seed,6,13,0.694637,0.758922,0.714754,0.163785,0.857989,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.921042,6,0,0,1.0,0.0,0.0,REAL_FOLLOW_PAXG_6000:3; REAL_TIME_2024_SOL_ALTSEQ_A:3; BTC_LONG_2025_5M_QUIET:2; MB_COUNTER_QUIET_BTC2025:2; QUIET_NEAR_BTC_1869:2; REAL_FOLLOW_BTC_6000:1,stabil:13,1,0,0,0
dio_mcm_episode_18bzc1l,active_recoupling,compact_carried_recoupling,0.69172,0.789616,multiworld_depth_seed,7,20,0.679302,0.739974,0.706021,0.17266,0.838907,WB_REAL_BTC_2024_10K,realworld_bound,0.918972,7,0,0,1.0,0.0,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:5; REAL_FOLLOW_DOGE_6000:3; REAL_FOLLOW_XRP_6000:3; REAL_TIME_2024_BTC_5M:3; WB_REAL_BTC_2024_10K:3; REAL_TIME_2024_PAXG:2; PAXG_1846_A:1,stabil:20,1,0,0,0
dio_mcm_episode_1f4u10n,active_recoupling,compact_carried_recoupling,0.699199,0.781062,multiworld_depth_seed,6,7,0.628434,0.718869,0.718635,0.14929,0.860038,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.918479,6,0,0,1.0,0.0,0.0,BTC_FIELD_QUIET_02:2; BTC_FIELD_QUIET_03:1; BTC_LONG_2025_5M_QUIET:1; BTC_STRESS_2025_5M:1; MB_COUNTER_QUIET_BTC2025:1; QUIET_NEAR_BTC_1869:1,stabil:7,1,0,0,0
dio_mcm_episode_1i07qau,milieu_island,quiet_deep_recoupling,0.705057,0.777121,recurring_depth_seed,2,2,0.821539,0.982005,0.725954,0.159427,0.840697,WB_NULL_BTC_SHUFFLE_10K,mixed_binding,0.628233,1,1,0,0.5,0.5,0.0,REAL_TIME_2024_PAXG:1; WB_NULL_BTC_SHUFFLE_10K:1,stabil:2,1,0,0,0
dio_mcm_episode_15jz0fg,milieu_island,quiet_deep_recoupling,0.701,0.770993,recurring_depth_seed,2,6,0.833544,0.930025,0.730799,0.152256,0.859656,WB_NULL_BTC_SHUFFLE_10K,mixed_binding,0.626359,1,1,0,0.5,0.5,0.0,REAL_TIME_2024_PAXG:3; WB_NULL_BTC_SHUFFLE_10K:3,stabil:6,1,0,0,0
dio_mcm_episode_1kvungn,milieu_island,quiet_deep_recoupling,0.694949,0.765984,recurring_depth_seed,2,3,0.844958,0.91237,0.723283,0.162008,0.848481,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.568503,1,1,0,0.666667,0.333333,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:2; WB_NULL_BTC_SHUFFLE_10K:1,stabil:3,1,0,0,0
dio_mcm_episode_05w9z7v,milieu_island,quiet_deep_recoupling,0.687569,0.760059,recurring_depth_seed,2,6,0.796033,0.893738,0.741466,0.147266,0.875459,WB_NULL_BTC_SHUFFLE_10K,mixed_binding,0.622023,1,1,0,0.5,0.5,0.0,REAL_TIME_2024_PAXG:3; WB_NULL_BTC_SHUFFLE_10K:3,stabil:6,1,0,0,0
dio_mcm_episode_12fuh1y,active_recoupling,distributed_active_recoupling,0.719088,0.75021,multiworld_depth_seed,20,30,0.566957,0.638256,0.714159,0.154607,0.865864,MB_COUNTER_QUIET_SOL2025,realworld_bound,0.901043,19,1,0,0.966667,0.033333,0.0,SOL_10K_A:3; BTC_FIELD_QUIET_02:2; BTC_LONG_2024_5M_QUIET:2; BTC_STRESS_2025_5M:2; FOLLOW_DOGE_2024_5M_2000:2; FOLLOW_EQ10K_XRP_2024_5M:2; PAXG_1846_A:2; QUIET_NEAR_PAXG2025_1H:2,stabil:30,1,0,0,0
dio_mcm_episode_1iy3qls,milieu_island,quiet_deep_recoupling,0.676459,0.748444,recurring_depth_seed,2,2,0.855506,0.814815,0.722969,0.161221,0.878552,WB_REAL_BTC_2024_10K,realworld_bound,0.749424,2,0,0,1.0,0.0,0.0,REAL_TIME_2024_BTC_5M:1; WB_REAL_BTC_2024_10K:1,stabil:2,1,0,0,0
dio_mcm_episode_1rzvh02,active_recoupling,distributed_active_recoupling,0.756761,0.747286,multiworld_depth_seed,10,132,0.559537,0.637142,0.712904,0.15074,0.85212,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.920458,10,0,0,1.0,0.0,0.0,BTC_STRESS_2025_5M:45; BTC_10K_A:20; SOL_10K_A:14; FOLLOW_EQ10K_PAXG_2024_5M:13; FOLLOW_XRP_2024_5M_2000:11; REAL_TIME_2024_XRP:11; BTC_LONG_2025_5M_QUIET:5; MB_COUNTER_QUIET_BTC2025:5,stabil:132,1,0,0,0
dio_mcm_episode_1p39lhu,milieu_island,quiet_deep_recoupling,0.60748,0.745498,multiworld_depth_seed,3,3,0.717842,0.75,0.700454,0.179738,0.807687,MB_COUNTER_QUIET_BTC2025,realworld_bound,0.779237,3,0,0,1.0,0.0,0.0,BTC_LONG_2025_5M_QUIET:1; MB_COUNTER_QUIET_BTC2025:1; QUIET_NEAR_BTC_1869:1,stabil:3,1,0,0,0
