1735689600000000,2633.00000000,2634.00000000,2632.00000000,2633.00000000,0.43270000,1735689899999999,1139.45460000,39,0.18360000,483.60240000,0
1735689900000000,2634.00000000,2634.00000000,2632.00000000,2632.00000000,2.21630000,1735690199999999,5834.03460000,82,0.25150000,662.45100000,0
1735690200000000,2634.00000000,2634.00000000,2632.00000000,2632.00000000,1.96840000,1735690499999999,5180.92020000,58,0.02650000,69.80100000,0
1735690500000000,2634.00000000,2634.00000000,2632.00000000,2632.00000000,0.40500000,1735690799999999,1066.14130000,55,0.04580000,120.63720000,0
1735690800000000,2632.00000000,2634.00000000,2632.00000000,2632.00000000,0.32880000,1735691099999999,865.53910000,49,0.06150000,161.99100000,0
1735691100000000,2634.00000000,2634.00000000,2632.00000000,2632.00000000,0.37460000,1735691399999999,986.42440000,34,0.23860000,628.47240000,0
1735691400000000,2634.00000000,2634.00000000,2632.00000000,2633.00000000,0.15500000,1735691699999999,408.09390000,34,0.02600000,68.48400000,0
1735691700000000,2633.00000000,2634.00000000,2632.00000000,2633.00000000,0.74510000,1735691999999999,1962.46370000,55,0.62330000,1641.77220000,0
1735692000000000,2633.00000000,2638.00000000,2633.00000000,2635.00000000,6.33120000,1735692299999999,16689.90330000,61,6.15680000,16230.45210000,0
1735692300000000,2635.00000000,2636.00000000,2633.00000000,2634.00000000,5.01450000,1735692599999999,13206.39460000,41,0.03220000,84.87920000,0
1735692600000000,2636.00000000,2636.00000000,2632.00000000,2634.00000000,4.03030000,1735692899999999,10616.42740000,91,2.44510000,6442.85400000,0
1735692900000000,2635.00000000,2635.00000000,2633.00000000,2634.00000000,1.14420000,1735693199999999,3013.78890000,57,0.46510000,1225.53850000,0
1735693200000000,2635.00000000,2660.00000000,2634.00000000,2636.00000000,84.40750000,1735693499999999,223333.04650000,445,74.36730000,196837.88400000,0
1735693500000000,2636.00000000,2637.00000000,2635.00000000,2635.00000000,1.71530000,1735693799999999,4521.07850000,48,0.05730000,151.06770000,0
1735693800000000,2636.00000000,2636.00000000,2635.00000000,2635.00000000,0.06760000,1735694099999999,178.17260000,11,0.04660000,122.83760000,0
1735694100000000,2636.00000000,2636.00000000,2635.00000000,2635.00000000,0.07980000,1735694399999999,210.30590000,10,0.03290000,86.72440000,0
1735694400000000,2636.00000000,2636.00000000,2635.00000000,2635.00000000,0.20020000,1735694699999999,527.59950000,16,0.07250000,191.11000000,0
1735694700000000,2635.00000000,2635.00000000,2635.00000000,2635.00000000,0.45630000,1735694999999999,1202.35050000,8,0.00000000,0.00000000,0
1735695000000000,2636.00000000,2641.00000000,2635.00000000,2638.00000000,5.86670000,1735695299999999,15479.85280000,47,4.75300000,12541.01050000,0
1735695300000000,2639.00000000,2639.00000000,2638.00000000,2638.00000000,0.05650000,1735695599999999,149.05910000,11,0.01210000,31.93190000,0
1735695600000000,2639.00000000,2639.00000000,2638.00000000,2638.00000000,0.15690000,1735695899999999,413.90920000,12,0.00700000,18.47300000,0
1735695900000000,2638.00000000,2638.00000000,2637.00000000,2637.00000000,0.58150000,1735696199999999,1533.93540000,26,0.04110000,108.42180000,0
1735696200000000,2638.00000000,2639.00000000,2637.00000000,2639.00000000,2.34960000,1735696499999999,6200.18280000,40,1.27510000,3364.65130000,0
1735696500000000,2639.00000000,2640.00000000,2639.00000000,2639.00000000,0.04170000,1735696799999999,110.05270000,15,0.00640000,16.89600000,0
1735696800000000,2640.00000000,2640.00000000,2639.00000000,2639.00000000,0.13390000,1735697099999999,353.44870000,18,0.08660000,228.62400000,0
1735697100000000,2639.00000000,2640.00000000,2639.00000000,2639.00000000,0.14300000,1735697399999999,377.39810000,18,0.02110000,55.70400000,0
1735697400000000,2640.00000000,2640.00000000,2639.00000000,2640.00000000,0.26200000,1735697699999999,691.65410000,19,0.11850000,312.84000000,0
1735697700000000,2640.00000000,2642.00000000,2640.00000000,2640.00000000,5.14110000,1735697999999999,13572.70680000,23,0.14300000,377.72280000,0
1735698000000000,2641.00000000,2642.00000000,2640.00000000,2640.00000000,0.10090000,1735698299999999,266.45940000,12,0.08040000,212.33940000,0
1735698300000000,2640.00000000,2640.00000000,2640.00000000,2640.00000000,0.10820000,1735698599999999,285.64800000,9,0.00000000,0.00000000,0
1735698600000000,2640.00000000,2642.00000000,2640.00000000,2640.00000000,0.79580000,1735698899999999,2101.84860000,16,0.18150000,479.52300000,0
1735698900000000,2641.00000000,2642.00000000,2641.00000000,2641.00000000,0.02540000,1735699199999999,67.08600000,8,0.00460000,12.15320000,0
1735699200000000,2641.00000000,2641.00000000,2641.00000000,2641.00000000,0.04470000,1735699499999999,118.05270000,4,0.00000000,0.00000000,0
1735699500000000,2641.00000000,2642.00000000,2639.00000000,2639.00000000,1.71730000,1735699799999999,4534.61520000,31,0.12700000,335.28500000,0
1735699800000000,2640.00000000,2640.00000000,2636.00000000,2636.00000000,1.97620000,1735700099999999,5212.77280000,29,1.26280000,3330.22430000,0
1735700100000000,2638.00000000,2638.00000000,2637.00000000,2637.00000000,0.14580000,1735700399999999,384.56960000,16,0.09500000,250.61000000,0
1735700400000000,2638.00000000,2638.00000000,2637.00000000,2637.00000000,0.02000000,1735700699999999,52.74580000,7,0.00580000,15.30040000,0
1735700700000000,2638.00000000,2638.00000000,2637.00000000,2637.00000000,0.03540000,1735700999999999,93.36380000,10,0.01400000,36.93200000,0
1735701000000000,2637.00000000,2638.00000000,2637.00000000,2637.00000000,0.76680000,1735701299999999,2022.56900000,20,0.51740000,1364.90120000,0
1735701300000000,2638.00000000,2638.00000000,2637.00000000,2637.00000000,0.02300000,1735701599999999,60.66250000,7,0.01150000,30.33700000,0
1735701600000000,2637.00000000,2638.00000000,2637.00000000,2637.00000000,0.06290000,1735701899999999,165.90880000,11,0.04150000,109.47700000,0
1735701900000000,2638.00000000,2638.00000000,2637.00000000,2637.00000000,0.03230000,1735702199999999,85.18690000,10,0.01180000,31.12840000,0
1735702200000000,2638.00000000,2638.00000000,2637.00000000,2637.00000000,0.05090000,1735702499999999,134.26370000,8,0.04040000,106.57520000,0
1735702500000000,2637.00000000,2639.00000000,2637.00000000,2637.00000000,0.25480000,1735702799999999,672.16140000,13,0.23540000,621.00360000,0
1735702800000000,2639.00000000,2639.00000000,2638.00000000,2638.00000000,0.02400000,1735703099999999,63.31950000,7,0.00750000,19.79250000,0
1735703100000000,2639.00000000,2639.00000000,2638.00000000,2638.00000000,0.06580000,1735703399999999,173.60270000,12,0.02230000,58.84970000,0
1735703400000000,2639.00000000,2639.00000000,2638.00000000,2638.00000000,0.02880000,1735703699999999,75.98720000,10,0.01280000,33.77920000,0
1735703700000000,2639.00000000,2640.00000000,2638.00000000,2638.00000000,0.60750000,1735703999999999,1603.17730000,13,0.58780000,1551.20870000,0
