timestamp_ms,symbol,timeframe,open,high,low,close,volume
1735689600000000,BTCUSDT,5m,93576,93702.15,93537.5,93661.2,45.9416
1735689900000000,BTCUSDT,5m,93661.2,93678.02,93600,93607.1,71.94585
1735690200000000,BTCUSDT,5m,93607.1,93656.19,93489.03,93558.02,57.96928
1735690500000000,BTCUSDT,5m,93558.02,93741.68727877,93516.82322758,93698.03308491,39.74456
1735690800000000,BTCUSDT,5m,93698.03308491,93799.62648343,93609.58589215,93641.74215073,38.38053
1735691100000000,BTCUSDT,5m,93641.74215073,93663.61919525,93619.86510621,93619.86510621,17.2924
1735691400000000,BTCUSDT,5m,93619.86510621,93821.32945562,93499.02843295,93499.02843295,41.20105
1735691700000000,BTCUSDT,5m,93499.02843295,93540.55792416,93452.91775086,93525.04162984,29.61201
1735692000000000,BTCUSDT,5m,93525.04162984,93568.80196183,93501.10988706,93501.11984617,23.5511
1735692300000000,BTCUSDT,5m,93501.11984617,93593.71966642,93480.6439126,93593.7097073,16.0662
1735692600000000,BTCUSDT,5m,93593.7097073,93944.87790628,93579.85658445,93874.57654453,153.78843
1735692900000000,BTCUSDT,5m,93874.57654453,94122.97668119,93734.01365748,93734.01365748,220.49709
1735693200000000,BTCUSDT,5m,93734.01365748,94014.73572448,93440.17494324,94014.73572448,49.21796
1735693500000000,BTCUSDT,5m,94014.73572448,94014.73572448,93776.58834031,93957.79851171,192.32691
1735693800000000,BTCUSDT,5m,93957.79851171,94068.26669348,93957.78852272,94049.33756748,43.02531
1735694100000000,BTCUSDT,5m,94049.33756748,94049.34755646,93867.77776233,93886.71687933,19.83923
1735694400000000,BTCUSDT,5m,93886.71687933,93978.71544795,93747.03088762,93978.71544795,32.91057
1735694700000000,BTCUSDT,5m,93978.71544795,94015.87730978,93900.10805156,93906.37342337,49.91252
1735695000000000,BTCUSDT,5m,93906.37342337,94070.02373383,93906.37342337,94050.8673095,39.8335
1735695300000000,BTCUSDT,5m,94050.8673095,94050.87731808,93973.86128609,94002.60593117,29.09079
1735695600000000,BTCUSDT,5m,94002.60593117,94051.65798741,93997.80181222,94003.73690084,10.0546
1735695900000000,BTCUSDT,5m,94003.73690084,94025.86587377,93902.97050577,93935.01798263,19.38102
1735696200000000,BTCUSDT,5m,93935.01798263,93935.02799121,93659.08137079,93706.45199044,85.86737
1735696500000000,BTCUSDT,5m,93706.45199044,93726.32903474,93674.74480197,93724.8277474,15.07478
1735696800000000,BTCUSDT,5m,93724.8277474,93897.29320357,93711.63126141,93870.45968121,27.44459
1735697100000000,BTCUSDT,5m,93870.45968121,93940.80755731,93791.18064863,93940.80755731,22.67176
1735697400000000,BTCUSDT,5m,93940.80755731,94063.24364442,93934.81109702,94058.18977154,54.60054
1735697700000000,BTCUSDT,5m,94058.18977154,94063.36397473,93947.36555903,94023.50456062,23.19997
1735698000000000,BTCUSDT,5m,94023.50456062,94031.29594715,93960.52167928,93974.76076406,13.08729
1735698300000000,BTCUSDT,5m,93974.76076406,94000.54152953,93948.97999859,93948.97999859,11.93177
1735698600000000,BTCUSDT,5m,93948.97999859,94005.955212,93917.81150014,93917.81150014,13.91987
1735698900000000,BTCUSDT,5m,93917.81150014,94024.36510264,93917.80148476,94024.35508727,12.32596
1735699200000000,BTCUSDT,5m,94024.35508727,94066.28947336,93999.49692001,94066.28947336,13.58807
1735699500000000,BTCUSDT,5m,94066.28947336,94109.69611997,94053.91046662,94053.91046662,10.69693
1735699800000000,BTCUSDT,5m,94053.91046662,94225.02822646,93947.98566959,93947.98566959,54.77784
1735700100000000,BTCUSDT,5m,93947.98566959,94006.82803207,93889.14330711,93889.14330711,18.53586
1735700400000000,BTCUSDT,5m,93889.14330711,93999.34710203,93750.44317553,93999.34710203,23.57324
1735700700000000,BTCUSDT,5m,93999.34710203,94061.40429616,93976.20441916,93992.89635422,21.59699
1735701000000000,BTCUSDT,5m,93992.89635422,94003.69760638,93982.52515191,93986.90565973,19.89506
1735701300000000,BTCUSDT,5m,93986.90565973,94113.23030422,93843.00897816,94113.23030422,18.2703
1735701600000000,BTCUSDT,5m,94113.23030422,94132.11317692,94029.51590099,94132.11317692,22.20545
1735701900000000,BTCUSDT,5m,94132.11317692,94150.26125083,94132.10314481,94132.11317692,6.94743
1735702200000000,BTCUSDT,5m,94132.11317692,94149.26807083,94129.21389952,94130.33749492,17.10461
1735702500000000,BTCUSDT,5m,94130.33749492,94151.58548632,94101.11398265,94109.08950351,13.37962
1735702800000000,BTCUSDT,5m,94109.08950351,94150.04211427,94098.75107508,94115.83806057,37.35226
1735703100000000,BTCUSDT,5m,94115.83806057,94126.18651767,93986.6728707,94044.80272131,25.41642
1735703400000000,BTCUSDT,5m,94044.80272131,94070.69392197,94029.280034,94029.280034,8.27912
1735703700000000,BTCUSDT,5m,94029.280034,94065.74831406,93992.81175393,93992.81175393,6.97252
1735704000000000,BTCUSDT,5m,93992.81175393,94032.96787636,93887.87896804,94032.96787636,54.89707
1735704300000000,BTCUSDT,5m,94032.96787636,94103.74476247,93962.19099026,94103.74476247,12.55923
1735704600000000,BTCUSDT,5m,94103.74476247,94103.74476247,94066.18453762,94087.49978952,20.01233
1735704900000000,BTCUSDT,5m,94087.49978952,94094.57810049,94055.26084409,94092.97167531,20.95088
1735705200000000,BTCUSDT,5m,94092.97167531,94159.49544828,94075.69055632,94086.18374014,18.60924
1735705500000000,BTCUSDT,5m,94086.18374014,94134.87412129,94046.9121211,94046.9121211,13.97592
1735705800000000,BTCUSDT,5m,94046.9121211,94110.87214683,93982.79156826,94110.87214683,13.82388
1735706100000000,BTCUSDT,5m,94110.87214683,94110.88219343,94053.09413809,94074.90531127,22.96567
1735706400000000,BTCUSDT,5m,94074.90531127,94081.53606867,94062.42743145,94081.53606867,9.10569
1735706700000000,BTCUSDT,5m,94081.53606867,94106.53201739,94044.10242521,94070.35419932,19.42639
1735707000000000,BTCUSDT,5m,94070.35419932,94106.54206785,94063.09050445,94085.43415231,13.54025
1735707300000000,BTCUSDT,5m,94085.43415231,94180.95726558,93935.7497955,94180.95726558,59.60254
1735707600000000,BTCUSDT,5m,94180.95726558,94213.76570082,94148.15889737,94148.15889737,9.06194
1735707900000000,BTCUSDT,5m,94148.15889737,94183.36894969,94142.82708945,94142.82708945,15.80294
